user_id,total_distance,total_duration,stay_distance,stay_duration,linger_distance,linger_duration,walk_distance,walk_duration,run_distance,run_duration,stay %,linger %,walk %,run %,mostcommonactivity
4534,51530,692890,14,215129,188,182994,42982,293784,8346,983,0.31048074,0.264102527,0.423998037,0.001418696,3
4535,55257,544473,20,186199,138,83048,42588,273888,12511,1338,0.341980227,0.152529143,0.503033208,0.002457422,3
4536,26110,502646,33,88918,277,41115,25800,372613,0,0,0.176899846,0.08179713,0.741303024,0,3
4537,2897,422656,2,152962,9,981,2886,268713,0,0,0.36190661,0.002321036,0.635772354,0,3
4538,22175,310797,40,193317,400,31908,19875,85121,1860,451,0.622004073,0.102665084,0.273879735,0.001451108,1
4539,20751,687940,0,122228,83,78480,19815,487084,853,148,0.177672471,0.114079716,0.708032677,0.000215135,3
4540,76746,682428,27,155127,164,79517,48825,443917,27730,3867,0.227316288,0.116520717,0.650496463,0.005666532,3
4541,39278,613007,0,122299,0,83098,29578,406113,9700,1497,0.199506694,0.135557995,0.66249325,0.00244206,3
4542,45452,490470,53,126861,616,20952,36272,341468,8511,1189,0.258651905,0.042718209,0.69620568,0.002424205,3
4543,24863,626374,75,70994,180,5866,24608,549513,0,1,0.113341231,0.009365012,0.877292161,1.59649E-06,3
4544,36878,328108,9,140681,11,58760,16175,125773,20683,2894,0.428764309,0.179087374,0.383328051,0.008820266,1
4545,9708,133400,0,63487,14,8809,6789,60575,2905,529,0.475914543,0.066034483,0.454085457,0.003965517,1
4546,16375,234203,0,74171,53,40270,15189,119387,1133,375,0.316695345,0.171944851,0.509758628,0.001601175,3
4547,6723,34875,4,15249,0,5854,4619,13700,2100,72,0.437247312,0.167856631,0.392831541,0.002064516,1
4548,1006,10800,0,8406,0,1510,1006,884,0,0,0.778333333,0.139814815,0.081851852,0,1
4549,57923,689031,30,177408,177,61243,36428,447014,21288,3366,0.257474627,0.088882793,0.648757458,0.004885121,3
4550,74245,692524,37,225877,334,93800,44308,368771,29566,4076,0.326164869,0.135446569,0.532502845,0.005885717,3
4551,38898,709378,10,341582,128,81138,24182,284679,14578,1979,0.48152325,0.114379076,0.401307906,0.002789768,1
4552,37691,678447,5,193243,303,32324,33572,451974,3811,906,0.284831387,0.047644105,0.666189105,0.001335403,3
4553,56618,741425,1,255578,30,211021,39556,271706,17031,3120,0.344711872,0.284615436,0.366464578,0.004208113,3
4554,16393,263570,30,91593,239,51015,16124,120962,0,0,0.347509201,0.193553895,0.458936905,0,3
4555,9144,179747,12,23874,113,22398,8874,133435,145,40,0.132820019,0.124608477,0.742348968,0.000222535,3
4556,13856,87976,7,22470,303,5918,11740,59137,1806,451,0.255410567,0.067268346,0.672194689,0.005126398,3
4557,50118,565321,46,214790,227,36963,41432,311940,8413,1628,0.37994343,0.065384092,0.551792698,0.00287978,3
4558,49296,620261,25,249453,446,72940,38855,296463,9970,1405,0.402174246,0.117595657,0.477964921,0.002265175,3
4559,76500,790629,26,365405,172,94527,63601,327997,12701,2700,0.462169994,0.119559237,0.414855767,0.003415002,1
4560,29820,642097,53,123490,279,39526,29292,479036,196,45,0.192322967,0.061557677,0.746049273,7.00829E-05,3
4561,5311,366856,0,96223,0,2931,5311,267702,0,0,0.262290926,0.007989511,0.729719563,0,3
4562,26843,301989,8,20061,47,6712,14619,273122,12169,2094,0.066429572,0.022225975,0.904410426,0.006934027,3
4563,29443,234140,0,147977,119,24958,22553,60307,6771,898,0.632002221,0.106594345,0.257568122,0.003835312,1
4564,13963,290909,9,18922,35,14274,9001,257143,4918,570,0.065044395,0.04906689,0.883929339,0.001959376,3
4565,7833,38863,13,15107,1,8945,7071,14604,748,207,0.388724494,0.230167512,0.375781592,0.005326403,1
4566,4298,55551,0,22514,5,9623,2090,23153,2203,261,0.405285233,0.173228205,0.416788177,0.004698385,3
4567,24062,178174,3,44485,32,8045,10241,123099,13786,2545,0.249671669,0.045152491,0.690892049,0.01428379,3
4568,8082,561075,20,20020,64,10646,6143,530259,1855,150,0.035681504,0.01897429,0.945076861,0.000267344,3
4569,36625,659179,22,234247,221,92084,36382,332846,0,2,0.355361745,0.139694984,0.504940236,3.03408E-06,3
4570,20735,467400,11,68945,35,29450,18601,368745,2088,260,0.147507488,0.06300813,0.788928113,0.000556269,3
4571,8388,296799,2,6807,0,0,8386,289992,0,0,0.022934713,0,0.977065287,0,3
4572,5444,191410,0,9555,0,250,5444,181604,0,1,0.049919022,0.001306097,0.948769657,5.22439E-06,3
4573,9687,122883,11,31072,65,31804,9611,60007,0,0,0.25285841,0.258815296,0.488326294,0,3
4574,16368,34301,1,7151,4,5631,9314,20195,7049,1324,0.208477887,0.16416431,0.588758345,0.038599458,3
4575,2677,560962,0,3496,0,64393,2677,493073,0,0,0.006232151,0.114790307,0.878977542,0,3
4576,8793,145832,0,36985,46,28968,8554,79853,193,26,0.253613747,0.19863953,0.547568435,0.000178287,3
4577,6147,47956,0,13441,18,8279,4879,25917,1250,319,0.280277755,0.172637418,0.540432897,0.006651931,3
4578,59895,688771,8,124553,29,132540,45095,429303,14763,2375,0.180833688,0.192429705,0.623288437,0.003448171,3
4579,5393,375133,0,8546,0,11833,5393,354754,0,0,0.022781254,0.031543479,0.945675267,0,3
4580,27328,351991,24,167237,145,37076,27159,147676,0,2,0.475117262,0.105332239,0.419544818,5.68196E-06,1
4581,1206,438020,0,68704,18,165,1188,369151,0,0,0.156851285,0.000376695,0.84277202,0,3
4582,50969,396493,13,186932,127,86553,23535,119210,27294,3798,0.471463557,0.218296414,0.300661046,0.009578984,1
4583,23454,372458,30,16025,141,8831,10537,345575,12746,2027,0.043024985,0.023710056,0.927822734,0.005442224,3
4584,11430,386317,0,4311,0,3931,11361,378069,69,6,0.011159229,0.010175581,0.978649658,1.55313E-05,3
4585,43069,351722,3,38230,133,99443,30213,211987,12720,2062,0.108693798,0.282731817,0.602711801,0.005862585,3
4586,19490,295679,35,74440,728,31909,14486,188764,4241,566,0.251759509,0.107917708,0.638408544,0.001914238,3
4587,8262,49857,0,14669,3,4247,8259,30941,0,0,0.294221473,0.085183625,0.620594901,0,3
4588,73251,657319,84,316670,1112,89242,59885,249712,12170,1695,0.481759998,0.135766652,0.379894693,0.002578657,1
4589,37975,556938,45,178474,171,68137,26812,308413,10947,1914,0.320455778,0.122342164,0.55376541,0.003436648,3
4590,24051,344386,36,98041,275,41452,23740,204891,0,2,0.284683466,0.120364939,0.594945788,5.80744E-06,3
4591,18923,254316,25,7874,52,3642,5211,241022,13635,1778,0.030961481,0.014320766,0.947726451,0.006991302,3
4592,28994,678940,47,302556,633,104117,23550,271270,4764,997,0.445629953,0.153352284,0.399549297,0.001468466,1
4593,21959,427806,44,129803,116,91524,20725,206293,1074,186,0.303415567,0.213938093,0.482211563,0.000434777,3
4594,63345,572074,0,207270,21,96754,48034,264140,15290,3910,0.362313267,0.169128469,0.461723483,0.00683478,3
4595,17225,422038,0,210867,11,46217,17159,164937,55,17,0.499639843,0.109509096,0.39081078,4.02807E-05,1
4596,24546,428872,2,160714,20,45774,21035,221771,3489,613,0.374736518,0.106731146,0.517103005,0.001429331,3
4597,33391,303095,23,135970,82,33503,33286,133620,0,2,0.448605223,0.1105363,0.440851878,6.59859E-06,1
4598,4190,52205,15,22561,229,12299,3496,17256,450,89,0.43216167,0.235590461,0.330543051,0.001704818,1
4599,27653,540695,0,20312,9,15680,20565,503836,7079,867,0.037566465,0.028999713,0.931830329,0.001603492,3
4600,25983,237475,3,114156,0,47540,17079,73674,8901,2105,0.480707443,0.200189494,0.310238973,0.008864091,1
4601,3367,31383,0,9123,0,8433,3367,13827,0,0,0.290698786,0.26871236,0.440588854,0,3
4602,56813,390726,61,103976,656,30244,41318,254565,14778,1941,0.266109755,0.077404626,0.651517944,0.004967676,3
4603,34597,665405,71,333343,316,85657,27589,245649,6621,756,0.500962572,0.12872912,0.369172158,0.00113615,1
4604,7769,382835,0,10580,37,7617,7732,364638,0,0,0.027635927,0.0198963,0.952467773,0,3
4605,12338,661919,1,278238,95,5540,6233,377540,6009,601,0.420350526,0.008369604,0.570371904,0.000907966,3
4606,54946,789167,44,222412,433,109766,54469,456987,0,2,0.281831349,0.139090966,0.579075151,2.53432E-06,3
4607,43459,583826,6,242744,186,113344,39120,226809,4147,929,0.415781414,0.194140035,0.388487323,0.001591228,1
4608,1636,281571,0,17766,0,172,1636,263633,0,0,0.063095986,0.000610858,0.936293155,0,3
4609,12958,68624,0,14034,0,8616,7799,45338,5159,636,0.204505712,0.125553742,0.660672651,0.009267895,3
4610,2103,469592,0,208398,0,86,2103,261108,0,0,0.443785243,0.000183138,0.556031619,0,3
4611,23702,512738,1,141985,2,45399,20393,324906,3306,448,0.276915306,0.088542296,0.633668657,0.000873741,3
4612,31952,565801,0,15248,0,823,13158,547766,18794,1964,0.026949404,0.001454575,0.968124835,0.003471185,3
4613,1163,130830,0,0,0,0,1163,130830,0,0,0,0,1,0,3
4614,26720,521240,26,152616,66,125037,20767,242054,5861,1533,0.292794106,0.239883739,0.464381091,0.002941064,3
4615,44416,486145,23,120147,112,32400,34973,331959,9308,1639,0.247142314,0.066646782,0.682839482,0.003371422,3
4616,62040,414618,24,161808,370,50512,61646,202297,0,1,0.390258021,0.121827803,0.487911765,2.41186E-06,3
4617,0,97,0,0,0,97,0,0,0,0,0,1,0,0,2
4618,19934,418648,18,228677,140,41879,17647,147935,2129,157,0.54622738,0.100033919,0.353363685,0.000375017,1
4619,28361,383335,78,222904,436,33807,27847,126623,0,1,0.581486167,0.08819179,0.330319433,2.60868E-06,1
4620,28477,313841,13,91373,22,28862,16921,192380,11521,1226,0.291144242,0.091963765,0.612985556,0.003906437,3
4621,35659,332364,2,173653,56,42024,31178,116062,4423,625,0.522478367,0.126439687,0.349201478,0.001880468,1
4622,46222,680876,0,156906,24,102961,32248,419316,13950,1693,0.230447247,0.15121843,0.61584782,0.002486503,3
4623,20388,196413,3,69362,89,20895,18196,105769,2100,387,0.353143631,0.106382979,0.538503052,0.001970338,3
4624,12431,55256,26,29413,237,6882,10660,18496,1508,465,0.532304184,0.12454756,0.33473288,0.008415376,1
4625,31217,594429,26,303448,154,53002,24643,236775,6394,1204,0.510486534,0.08916456,0.398323433,0.002025473,1
4626,39834,685335,49,176794,45,67829,35372,439994,4368,718,0.257967271,0.098972036,0.64201303,0.001047663,3
4627,61581,709140,124,223601,645,110467,60247,374944,565,128,0.315312914,0.15577601,0.528730575,0.0001805,3
4628,34832,671324,12,108437,63,56779,32739,505542,2018,566,0.161527072,0.084577641,0.753052177,0.00084311,3
4629,35546,541131,1,119165,27,44610,23030,375446,12488,1910,0.220214698,0.082438448,0.693817209,0.003529644,3
4630,34833,619715,15,210285,78,108823,23761,299447,10979,1160,0.339325335,0.175601688,0.483201149,0.001871828,3
4631,51058,502268,0,101117,8,53364,33566,344856,17484,2931,0.201320809,0.106246068,0.686597593,0.00583553,3
4632,31071,261057,10,99694,143,53477,23251,106686,7667,1200,0.381885948,0.204847983,0.408669371,0.004596697,3
4633,11872,269521,5,216696,77,4618,9218,47931,2572,276,0.804004141,0.017134101,0.17783772,0.001024039,1
4634,9933,132474,0,33985,0,6680,9933,91809,0,0,0.256540906,0.050424989,0.693034105,0,3
4635,6497,90666,2,24979,63,7989,6432,57698,0,0,0.275505702,0.088114618,0.636379679,0,3
4636,3417,43240,0,14210,31,9677,3386,19353,0,0,0.328630897,0.22379741,0.447571693,0,3
4637,39859,616776,57,162711,311,75023,33534,378333,5957,709,0.263808903,0.121637353,0.613404218,0.001149526,3
4638,79336,682495,61,186773,251,58771,65857,435275,13167,1676,0.273662078,0.086111986,0.63777024,0.002455696,3
4639,19514,444312,47,168581,249,58729,19218,217001,0,1,0.379420317,0.13217964,0.488397793,2.25067E-06,3
4640,28615,388263,40,73520,185,26049,27050,288536,1340,158,0.189356184,0.067091121,0.743145754,0.000406941,3
4641,25521,295382,4,73966,17,30238,20883,190573,4617,605,0.250407946,0.102369136,0.645174723,0.002048195,3
4642,26912,281901,0,100021,3,44695,21638,136248,5271,937,0.354808958,0.158548568,0.483318612,0.003323862,3
4643,5423,51112,0,132,0,964,2952,49708,2471,308,0.002582564,0.018860542,0.972530913,0.006025982,3
4644,7712,150226,30,84939,106,17634,7576,47652,0,1,0.565408118,0.117383143,0.317202082,6.65664E-06,1
4645,33389,176046,23,113147,42,18519,15218,40744,18106,3636,0.6427127,0.105194097,0.23143951,0.020653693,1
4646,5642,86357,3,33327,64,11209,5575,41821,0,0,0.385921234,0.129798395,0.484280371,0,3
4647,6870,58444,4,21348,15,12533,6237,24419,614,144,0.36527274,0.214444597,0.417818767,0.002463897,3
4648,22033,583504,8,261683,175,60112,21706,261678,144,31,0.44846822,0.103019002,0.448459651,5.31273E-05,1
4649,48335,674487,76,413518,710,65562,42053,195082,5496,325,0.613085204,0.097202763,0.289230185,0.000481848,1
4650,35519,377485,2,35877,0,17691,25959,322585,9558,1332,0.095042187,0.046865438,0.854563758,0.003528617,3
4651,12334,298756,8,92253,106,51005,9416,155030,2804,468,0.308790451,0.170724605,0.518918448,0.001566496,3
4652,4755,158509,5,91419,70,15161,4680,51929,0,0,0.576743276,0.095647566,0.327609158,0,1
4653,10548,166292,6,68279,113,10040,10429,87973,0,0,0.410597022,0.060375725,0.529027253,0,3
4654,8825,85535,0,38503,0,10255,5735,36304,3090,473,0.450143216,0.119892442,0.424434442,0.0055299,1
4655,435,164225,0,44519,127,49220,308,70486,0,0,0.271085401,0.299710763,0.429203836,0,3
4656,10853,464049,0,229079,80,20944,9196,213758,1577,268,0.49365261,0.045133165,0.4606367,0.000577525,1
4657,51912,648865,7,153120,43,32114,39406,460782,12456,2849,0.23598129,0.049492575,0.71013539,0.004390744,3
4658,36034,597784,358,348385,1121,52726,34555,196673,0,0,0.58279412,0.088202428,0.329003453,0,1
4659,52252,671244,31,333378,225,64690,33661,270976,18335,2200,0.496656953,0.096373301,0.403692249,0.003277497,1
4660,22340,345893,65,172544,324,87737,20349,85221,1602,391,0.498836345,0.253653587,0.246379661,0.001130407,1
4661,5599,95740,12,32461,56,38042,5531,25237,0,0,0.339053687,0.397346981,0.263599332,0,2
4662,2736,280219,0,84,0,6006,1559,274031,1177,98,0.000299766,0.021433236,0.977917272,0.000349726,3
4663,69640,657421,19,114051,194,53004,47406,486636,22021,3730,0.173482441,0.080624136,0.740219737,0.005673686,3
4664,40876,691941,30,290151,277,136599,32035,263974,8534,1217,0.419329105,0.19741423,0.381497844,0.00175882,1
4665,85044,684195,228,346990,1475,101583,69614,233204,13727,2418,0.507150739,0.148470831,0.34084435,0.00353408,1
4666,54209,669531,62,284898,169,54893,53088,329568,890,172,0.425518759,0.081987242,0.492237103,0.000256896,3
4667,63476,787150,2,406154,94,65299,39845,311920,23535,3777,0.515980436,0.082956235,0.396265007,0.004798323,1
4668,5428,518025,0,69369,12,88,5416,448568,0,0,0.133910526,0.000169876,0.865919598,0,3
4669,9710,36344,0,15751,50,8066,5995,11612,3665,915,0.433386529,0.221934845,0.319502531,0.025176095,1
4670,41668,372031,11,191335,167,38727,34229,140848,7261,1121,0.51429854,0.104096164,0.378592107,0.00301319,1
4671,652,14470,0,6296,10,1654,642,6520,0,0,0.435107118,0.11430546,0.450587422,0,3
4672,21280,352509,2,118489,101,63606,20804,170346,373,68,0.336130425,0.180437946,0.483238726,0.000192903,3
4673,54545,224448,80,61367,500,33524,32775,126381,21190,3176,0.273412995,0.14936199,0.563074743,0.014150271,3
4674,8194,81522,0,19944,9,9184,8185,52394,0,0,0.244645617,0.112656706,0.642697677,0,3
4675,1016,17390,0,0,0,0,1016,17390,0,0,0,0,1,0,3
4676,54531,667365,29,219673,508,80829,38398,364774,15596,2089,0.3291647,0.12111663,0.546588449,0.003130221,3
4677,41231,668107,6,138066,117,152655,41108,377385,0,1,0.206652527,0.22848885,0.564857126,1.49677E-06,3
4678,829,99305,0,47020,21,1969,808,50316,0,0,0.473490761,0.019827803,0.506681436,0,3
4679,55101,447181,10,124749,34,83529,39701,236445,15356,2458,0.278967577,0.186790136,0.528745631,0.005496656,3
4680,14583,240137,3,66961,51,18509,14314,154604,215,63,0.278844993,0.077076835,0.643815822,0.00026235,3
4681,16987,189116,0,20895,34,17887,10951,149509,6002,825,0.110487743,0.094582161,0.790567694,0.004362402,3
4682,29272,275755,0,73265,0,29300,24347,172393,4925,797,0.265688745,0.10625374,0.625167268,0.002890247,3
4683,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0
4684,5416,62174,0,13651,0,7134,3430,41044,1986,345,0.219561231,0.114742497,0.660147328,0.005548943,3
4685,39551,555917,20,127676,39,34181,32526,392785,6966,1275,0.229667378,0.061485797,0.706553316,0.002293508,3
4686,16,134534,0,33,0,35175,16,99326,0,0,0.000245291,0.26145807,0.738296639,0,3
4687,10858,112378,14,58154,232,8082,7856,45840,2756,302,0.517485629,0.071917991,0.407909021,0.002687359,1
4688,21198,651518,19,189109,197,130443,20498,331862,484,104,0.290259057,0.200213962,0.509367354,0.000159627,3
4689,18117,345416,0,41579,170,51718,11872,251380,6075,739,0.120373694,0.149726706,0.72776015,0.002139449,3
4690,20927,369935,0,79541,26,37568,16366,252016,4535,810,0.215013448,0.101552976,0.681244002,0.002189574,3
4691,16702,93981,9,20943,101,5998,16592,67040,0,0,0.222842915,0.063821411,0.713335674,0,3
4692,38386,596064,6,199586,24,55792,18639,337703,19717,2983,0.334839883,0.093600687,0.566554934,0.005004496,3
4693,8380,47607,5,18681,25,6130,7386,22612,964,184,0.392400277,0.128762577,0.474972168,0.003864978,3
4694,9269,31477,0,13574,0,2344,5813,15124,3456,435,0.431235505,0.074467071,0.480477809,0.013819614,3
4695,6722,25996,4,7298,12,5218,3664,13091,3042,389,0.280735498,0.200723188,0.503577473,0.014963841,3
4696,10236,390477,0,8925,0,7554,7510,373848,2726,150,0.02285666,0.01934557,0.957413625,0.000384146,3
4697,29468,616012,9,110468,83,46083,28414,459398,962,63,0.179327675,0.074808608,0.745761446,0.000102271,3
4698,46633,485340,0,165073,85,71657,27355,244521,19193,4089,0.340118268,0.14764289,0.503813821,0.008425022,3
4699,32262,303817,13,41429,80,23286,30136,238829,2033,273,0.136361691,0.076644822,0.786094919,0.000898567,3
4700,9654,175982,0,8497,76,15109,9578,152376,0,0,0.048283347,0.085855372,0.865861281,0,3
4701,12471,241149,2,131329,105,18782,10541,90774,1823,264,0.544596909,0.077885457,0.376422875,0.001094759,1
4702,11854,157721,11,34046,108,15619,11102,107960,633,96,0.215862187,0.099029299,0.684499845,0.00060867,3
4703,8396,121627,0,45217,0,12914,7623,63352,773,144,0.371767782,0.106177082,0.520871188,0.001183948,3
4704,6305,31120,8,9691,118,7465,5581,13865,598,99,0.311407455,0.239877892,0.445533419,0.003181234,3
4705,29945,625400,7,59803,60,13544,25505,551667,4373,386,0.095623601,0.02165654,0.882102654,0.000617205,3
4706,33757,569741,27,90920,147,285015,26797,193257,6786,549,0.159581283,0.500253624,0.339201497,0.000963596,2
4707,55213,576491,3,27929,8,11035,34043,534190,21159,3337,0.04844655,0.019141669,0.926623312,0.005788469,3
4708,45704,308467,6,119356,47,31377,23927,155446,21724,2288,0.3869328,0.101719147,0.503930728,0.007417325,3
4709,8717,495221,0,5198,6,1349,5096,487694,3615,980,0.010496324,0.002724036,0.984800725,0.001978914,3
4710,3488,14768,2,1769,63,3306,3423,9693,0,0,0.119786024,0.223862405,0.656351571,0,3
4711,23201,655083,28,160279,73,165427,21929,329223,1171,154,0.244669759,0.252528306,0.50256685,0.000235085,3
4712,42581,466711,4,56182,24,35436,28791,372853,13762,2240,0.120378564,0.075927073,0.798894819,0.004799544,3
4713,41010,423325,0,197992,79,87873,27217,135089,13714,2371,0.467706845,0.207578102,0.319114156,0.005600898,1
4714,6768,433095,0,519,0,47,6525,432494,243,35,0.001198351,0.000108521,0.998612314,8.08137E-05,3
4715,18060,142062,0,100780,0,10052,12483,29787,5577,1443,0.709408568,0.070757838,0.209676057,0.010157537,1
4716,31597,317430,62,108298,330,33165,26673,175142,4532,825,0.341171282,0.104479728,0.551749992,0.002598998,3
4717,16742,648394,16,164157,6,99270,16640,384963,80,4,0.253174767,0.153101355,0.593717709,6.16909E-06,3
4718,0,7236,0,6151,0,302,0,783,0,0,0.850055279,0.041735766,0.108208955,0,1
4719,53777,444463,0,184329,4,68757,33205,187888,20568,3489,0.414722935,0.154696791,0.422730351,0.007849922,3
4720,3745,193220,7,347,0,299,3738,192574,0,0,0.00179588,0.001547459,0.996656661,0,3
